complaint_id,source,date_received,product,raw_text,cleaned_text,primary_category,original_issue
cfpb_100426,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I found an unauthorized account opened under my name at Citibank without my consent. My SSN was compromised in a data breach, and someone applied for an online line of credit in the amount of $10,160. I contacted the bureau to place a fraud alert.","I found an unauthorized account opened under my name at Citibank without my consent. My SSN was compromised in a data breach, and someone applied for an online line of credit in the amount of $10,160. I contacted the bureau to place a fraud alert.",identity_theft_impersonation,Identity Theft Impersonation
cfpb_100427,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,Someone created a duplicate account with my personal information and redirected my tax refund. I am a victim of identity theft and received no notification from Wells Fargo before this happened.,Someone created a duplicate account with my personal information and redirected my tax refund. I am a victim of identity theft and received no notification from Wells Fargo before this happened.,identity_theft_impersonation,Identity Theft Impersonation
cfpb_100428,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I received a fraudulent email from a spoofed address claiming I had an overdue invoice. The link in the email prompted me to enter my banking password, which resulted in fraudulent charges.","I received a fraudulent email from a spoofed address claiming I had an overdue invoice. The link in the email prompted me to enter my banking password, which resulted in fraudulent charges.",phishing_social_engineering,Phishing Social Engineering
cfpb_100429,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I noticed several unauthorized electronic debit transactions totaling $6,326 from an online merchant I have never heard of. I immediately froze my debit card and notified fraud prevention.","I noticed several unauthorized electronic debit transactions totaling $6,326 from an online merchant I have never heard of. I immediately froze my debit card and notified fraud prevention.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100430,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I received a fraudulent email from a spoofed address claiming I had an overdue invoice. The link in the email prompted me to enter my banking password, which resulted in fraudulent charges.","I received a fraudulent email from a spoofed address claiming I had an overdue invoice. The link in the email prompted me to enter my banking password, which resulted in fraudulent charges.",phishing_social_engineering,Phishing Social Engineering
cfpb_100431,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $1,296, my account was locked, and the customer service disappeared. This is an organized online investment fraud.","I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $1,296, my account was locked, and the customer service disappeared. This is an organized online investment fraud.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100432,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"An unauthorized wire transfer of $11,665 was initiated from my checking account at JPMorgan Chase. The funds were transferred overseas via an online crypto broker. The bank refused to reimburse me, claiming my credentials were used.","An unauthorized wire transfer of $11,665 was initiated from my checking account at JPMorgan Chase. The funds were transferred overseas via an online crypto broker. The bank refused to reimburse me, claiming my credentials were used.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100433,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"My online banking portal at PayPal was breached. The hacker changed my registered phone number and email address via a SIM swap attack, preventing me from receiving security alerts.","My online banking portal at PayPal was breached. The hacker changed my registered phone number and email address via a SIM swap attack, preventing me from receiving security alerts.",unauthorized_access_hacking,Unauthorized Access Hacking
cfpb_100434,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"Unauthorized access occurred on my account. The intruder bypassed multi-factor authentication and added an external beneficiary without my authorization, transferring $4,376.","Unauthorized access occurred on my account. The intruder bypassed multi-factor authentication and added an external beneficiary without my authorization, transferring $4,376.",unauthorized_access_hacking,Unauthorized Access Hacking
cfpb_100435,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"Unauthorized access occurred on my account. The intruder bypassed multi-factor authentication and added an external beneficiary without my authorization, transferring $7,064.","Unauthorized access occurred on my account. The intruder bypassed multi-factor authentication and added an external beneficiary without my authorization, transferring $7,064.",unauthorized_access_hacking,Unauthorized Access Hacking
cfpb_100436,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $14,546, my account was locked, and the customer service disappeared. This is an organized online investment fraud.","I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $14,546, my account was locked, and the customer service disappeared. This is an organized online investment fraud.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100437,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I received a fraudulent email from a spoofed address claiming I had an overdue invoice. The link in the email prompted me to enter my banking password, which resulted in fraudulent charges.","I received a fraudulent email from a spoofed address claiming I had an overdue invoice. The link in the email prompted me to enter my banking password, which resulted in fraudulent charges.",phishing_social_engineering,Phishing Social Engineering
cfpb_100438,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $3,983, my account was locked, and the customer service disappeared. This is an organized online investment fraud.","I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $3,983, my account was locked, and the customer service disappeared. This is an organized online investment fraud.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100439,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I found an unauthorized account opened under my name at Capital One without my consent. My SSN was compromised in a data breach, and someone applied for an online line of credit in the amount of $10,030. I contacted the bureau to place a fraud alert.","I found an unauthorized account opened under my name at Capital One without my consent. My SSN was compromised in a data breach, and someone applied for an online line of credit in the amount of $10,030. I contacted the bureau to place a fraud alert.",identity_theft_impersonation,Identity Theft Impersonation
cfpb_100440,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $11,190 from my savings.","A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $11,190 from my savings.",phishing_social_engineering,Phishing Social Engineering
cfpb_100441,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,I noticed several unauthorized electronic debit transactions totaling $704 from an online merchant I have never heard of. I immediately froze my debit card and notified fraud prevention.,I noticed several unauthorized electronic debit transactions totaling $704 from an online merchant I have never heard of. I immediately froze my debit card and notified fraud prevention.,financial_cyber_fraud,Financial Cyber Fraud
cfpb_100442,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"An unauthorized wire transfer of $4,921 was initiated from my checking account at JPMorgan Chase. The funds were transferred overseas via an online crypto broker. The bank refused to reimburse me, claiming my credentials were used.","An unauthorized wire transfer of $4,921 was initiated from my checking account at JPMorgan Chase. The funds were transferred overseas via an online crypto broker. The bank refused to reimburse me, claiming my credentials were used.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100443,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"A fraudulent credit card was issued in my name. The perpetrator used my date of birth and forged my signature. The bank claims I owe $13,735 for charges I never made. I have filed an FTC identity theft report.","A fraudulent credit card was issued in my name. The perpetrator used my date of birth and forged my signature. The bank claims I owe $13,735 for charges I never made. I have filed an FTC identity theft report.",identity_theft_impersonation,Identity Theft Impersonation
cfpb_100444,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $8,792 from my savings.","A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $8,792 from my savings.",phishing_social_engineering,Phishing Social Engineering
cfpb_100445,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I noticed several unauthorized electronic debit transactions totaling $5,883 from an online merchant I have never heard of. I immediately froze my debit card and notified fraud prevention.","I noticed several unauthorized electronic debit transactions totaling $5,883 from an online merchant I have never heard of. I immediately froze my debit card and notified fraud prevention.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100446,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I received a fraudulent email from a spoofed address claiming I had an overdue invoice. The link in the email prompted me to enter my banking password, which resulted in fraudulent charges.","I received a fraudulent email from a spoofed address claiming I had an overdue invoice. The link in the email prompted me to enter my banking password, which resulted in fraudulent charges.",phishing_social_engineering,Phishing Social Engineering
cfpb_100447,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"My login credentials were compromised following a third-party data leak. Hackers accessed my online profile, changed my password, and locked me out while attempting multiple wire transfers.","My login credentials were compromised following a third-party data leak. Hackers accessed my online profile, changed my password, and locked me out while attempting multiple wire transfers.",unauthorized_access_hacking,Unauthorized Access Hacking
cfpb_100448,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"A fraudulent credit card was issued in my name. The perpetrator used my date of birth and forged my signature. The bank claims I owe $13,368 for charges I never made. I have filed an FTC identity theft report.","A fraudulent credit card was issued in my name. The perpetrator used my date of birth and forged my signature. The bank claims I owe $13,368 for charges I never made. I have filed an FTC identity theft report.",identity_theft_impersonation,Identity Theft Impersonation
cfpb_100449,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,Someone created a duplicate account with my personal information and redirected my tax refund. I am a victim of identity theft and received no notification from Bank of America before this happened.,Someone created a duplicate account with my personal information and redirected my tax refund. I am a victim of identity theft and received no notification from Bank of America before this happened.,identity_theft_impersonation,Identity Theft Impersonation
cfpb_100450,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I received a text message purporting to be from Citibank stating my account was locked. It included a link directing me to a spoofed login page. Before I realized it was a phishing scam, they stole my two-factor authentication token and drained $11,269.","I received a text message purporting to be from Citibank stating my account was locked. It included a link directing me to a spoofed login page. Before I realized it was a phishing scam, they stole my two-factor authentication token and drained $11,269.",phishing_social_engineering,Phishing Social Engineering
cfpb_100451,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"My online banking portal at Capital One was breached. The hacker changed my registered phone number and email address via a SIM swap attack, preventing me from receiving security alerts.","My online banking portal at Capital One was breached. The hacker changed my registered phone number and email address via a SIM swap attack, preventing me from receiving security alerts.",unauthorized_access_hacking,Unauthorized Access Hacking
cfpb_100452,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"Unauthorized access occurred on my account. The intruder bypassed multi-factor authentication and added an external beneficiary without my authorization, transferring $2,829.","Unauthorized access occurred on my account. The intruder bypassed multi-factor authentication and added an external beneficiary without my authorization, transferring $2,829.",unauthorized_access_hacking,Unauthorized Access Hacking
cfpb_100453,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $9,998, my account was locked, and the customer service disappeared. This is an organized online investment fraud.","I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $9,998, my account was locked, and the customer service disappeared. This is an organized online investment fraud.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100454,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $5,366, my account was locked, and the customer service disappeared. This is an organized online investment fraud.","I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $5,366, my account was locked, and the customer service disappeared. This is an organized online investment fraud.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100455,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I noticed several unauthorized electronic debit transactions totaling $5,314 from an online merchant I have never heard of. I immediately froze my debit card and notified fraud prevention.","I noticed several unauthorized electronic debit transactions totaling $5,314 from an online merchant I have never heard of. I immediately froze my debit card and notified fraud prevention.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100456,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $5,995 from my savings.","A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $5,995 from my savings.",phishing_social_engineering,Phishing Social Engineering
cfpb_100457,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"My login credentials were compromised following a third-party data leak. Hackers accessed my online profile, changed my password, and locked me out while attempting multiple wire transfers.","My login credentials were compromised following a third-party data leak. Hackers accessed my online profile, changed my password, and locked me out while attempting multiple wire transfers.",unauthorized_access_hacking,Unauthorized Access Hacking
cfpb_100458,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I noticed several unauthorized electronic debit transactions totaling $6,434 from an online merchant I have never heard of. I immediately froze my debit card and notified fraud prevention.","I noticed several unauthorized electronic debit transactions totaling $6,434 from an online merchant I have never heard of. I immediately froze my debit card and notified fraud prevention.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100459,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $4,066 from my savings.","A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $4,066 from my savings.",phishing_social_engineering,Phishing Social Engineering
cfpb_100460,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I received a fraudulent email from a spoofed address claiming I had an overdue invoice. The link in the email prompted me to enter my banking password, which resulted in fraudulent charges.","I received a fraudulent email from a spoofed address claiming I had an overdue invoice. The link in the email prompted me to enter my banking password, which resulted in fraudulent charges.",phishing_social_engineering,Phishing Social Engineering
cfpb_100461,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $2,132, my account was locked, and the customer service disappeared. This is an organized online investment fraud.","I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $2,132, my account was locked, and the customer service disappeared. This is an organized online investment fraud.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100462,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $14,168, my account was locked, and the customer service disappeared. This is an organized online investment fraud.","I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $14,168, my account was locked, and the customer service disappeared. This is an organized online investment fraud.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100463,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I noticed several unauthorized electronic debit transactions totaling $7,860 from an online merchant I have never heard of. I immediately froze my debit card and notified fraud prevention.","I noticed several unauthorized electronic debit transactions totaling $7,860 from an online merchant I have never heard of. I immediately froze my debit card and notified fraud prevention.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100464,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"An unauthorized wire transfer of $10,933 was initiated from my checking account at Citibank. The funds were transferred overseas via an online crypto broker. The bank refused to reimburse me, claiming my credentials were used.","An unauthorized wire transfer of $10,933 was initiated from my checking account at Citibank. The funds were transferred overseas via an online crypto broker. The bank refused to reimburse me, claiming my credentials were used.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100465,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,Someone created a duplicate account with my personal information and redirected my tax refund. I am a victim of identity theft and received no notification from Capital One before this happened.,Someone created a duplicate account with my personal information and redirected my tax refund. I am a victim of identity theft and received no notification from Capital One before this happened.,identity_theft_impersonation,Identity Theft Impersonation
cfpb_100466,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,Someone created a duplicate account with my personal information and redirected my tax refund. I am a victim of identity theft and received no notification from Capital One before this happened.,Someone created a duplicate account with my personal information and redirected my tax refund. I am a victim of identity theft and received no notification from Capital One before this happened.,identity_theft_impersonation,Identity Theft Impersonation
cfpb_100467,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"An unauthorized wire transfer of $7,424 was initiated from my checking account at JPMorgan Chase. The funds were transferred overseas via an online crypto broker. The bank refused to reimburse me, claiming my credentials were used.","An unauthorized wire transfer of $7,424 was initiated from my checking account at JPMorgan Chase. The funds were transferred overseas via an online crypto broker. The bank refused to reimburse me, claiming my credentials were used.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100468,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"Unauthorized access occurred on my account. The intruder bypassed multi-factor authentication and added an external beneficiary without my authorization, transferring $10,126.","Unauthorized access occurred on my account. The intruder bypassed multi-factor authentication and added an external beneficiary without my authorization, transferring $10,126.",unauthorized_access_hacking,Unauthorized Access Hacking
cfpb_100469,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $6,425 from my savings.","A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $6,425 from my savings.",phishing_social_engineering,Phishing Social Engineering
cfpb_100470,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I received a fraudulent email from a spoofed address claiming I had an overdue invoice. The link in the email prompted me to enter my banking password, which resulted in fraudulent charges.","I received a fraudulent email from a spoofed address claiming I had an overdue invoice. The link in the email prompted me to enter my banking password, which resulted in fraudulent charges.",phishing_social_engineering,Phishing Social Engineering
cfpb_100471,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,Someone created a duplicate account with my personal information and redirected my tax refund. I am a victim of identity theft and received no notification from PayPal before this happened.,Someone created a duplicate account with my personal information and redirected my tax refund. I am a victim of identity theft and received no notification from PayPal before this happened.,identity_theft_impersonation,Identity Theft Impersonation
cfpb_100472,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"An unauthorized wire transfer of $8,854 was initiated from my checking account at Capital One. The funds were transferred overseas via an online crypto broker. The bank refused to reimburse me, claiming my credentials were used.","An unauthorized wire transfer of $8,854 was initiated from my checking account at Capital One. The funds were transferred overseas via an online crypto broker. The bank refused to reimburse me, claiming my credentials were used.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100473,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"My online banking portal at Capital One was breached. The hacker changed my registered phone number and email address via a SIM swap attack, preventing me from receiving security alerts.","My online banking portal at Capital One was breached. The hacker changed my registered phone number and email address via a SIM swap attack, preventing me from receiving security alerts.",unauthorized_access_hacking,Unauthorized Access Hacking
cfpb_100474,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I noticed several unauthorized electronic debit transactions totaling $1,002 from an online merchant I have never heard of. I immediately froze my debit card and notified fraud prevention.","I noticed several unauthorized electronic debit transactions totaling $1,002 from an online merchant I have never heard of. I immediately froze my debit card and notified fraud prevention.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100475,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I found an unauthorized account opened under my name at Bank of America without my consent. My SSN was compromised in a data breach, and someone applied for an online line of credit in the amount of $516. I contacted the bureau to place a fraud alert.","I found an unauthorized account opened under my name at Bank of America without my consent. My SSN was compromised in a data breach, and someone applied for an online line of credit in the amount of $516. I contacted the bureau to place a fraud alert.",identity_theft_impersonation,Identity Theft Impersonation
cfpb_100476,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I found an unauthorized account opened under my name at Citibank without my consent. My SSN was compromised in a data breach, and someone applied for an online line of credit in the amount of $14,220. I contacted the bureau to place a fraud alert.","I found an unauthorized account opened under my name at Citibank without my consent. My SSN was compromised in a data breach, and someone applied for an online line of credit in the amount of $14,220. I contacted the bureau to place a fraud alert.",identity_theft_impersonation,Identity Theft Impersonation
cfpb_100477,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I received a fraudulent email from a spoofed address claiming I had an overdue invoice. The link in the email prompted me to enter my banking password, which resulted in fraudulent charges.","I received a fraudulent email from a spoofed address claiming I had an overdue invoice. The link in the email prompted me to enter my banking password, which resulted in fraudulent charges.",phishing_social_engineering,Phishing Social Engineering
cfpb_100478,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $9,933, my account was locked, and the customer service disappeared. This is an organized online investment fraud.","I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $9,933, my account was locked, and the customer service disappeared. This is an organized online investment fraud.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100479,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"My login credentials were compromised following a third-party data leak. Hackers accessed my online profile, changed my password, and locked me out while attempting multiple wire transfers.","My login credentials were compromised following a third-party data leak. Hackers accessed my online profile, changed my password, and locked me out while attempting multiple wire transfers.",unauthorized_access_hacking,Unauthorized Access Hacking
cfpb_100480,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"A fraudulent credit card was issued in my name. The perpetrator used my date of birth and forged my signature. The bank claims I owe $6,975 for charges I never made. I have filed an FTC identity theft report.","A fraudulent credit card was issued in my name. The perpetrator used my date of birth and forged my signature. The bank claims I owe $6,975 for charges I never made. I have filed an FTC identity theft report.",identity_theft_impersonation,Identity Theft Impersonation
cfpb_100481,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,Someone created a duplicate account with my personal information and redirected my tax refund. I am a victim of identity theft and received no notification from Coinbase before this happened.,Someone created a duplicate account with my personal information and redirected my tax refund. I am a victim of identity theft and received no notification from Coinbase before this happened.,identity_theft_impersonation,Identity Theft Impersonation
cfpb_100482,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I noticed several unauthorized electronic debit transactions totaling $2,758 from an online merchant I have never heard of. I immediately froze my debit card and notified fraud prevention.","I noticed several unauthorized electronic debit transactions totaling $2,758 from an online merchant I have never heard of. I immediately froze my debit card and notified fraud prevention.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100483,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $6,137 from my savings.","A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $6,137 from my savings.",phishing_social_engineering,Phishing Social Engineering
cfpb_100484,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"An unauthorized wire transfer of $11,324 was initiated from my checking account at Bank of America. The funds were transferred overseas via an online crypto broker. The bank refused to reimburse me, claiming my credentials were used.","An unauthorized wire transfer of $11,324 was initiated from my checking account at Bank of America. The funds were transferred overseas via an online crypto broker. The bank refused to reimburse me, claiming my credentials were used.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100485,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"A fraudulent credit card was issued in my name. The perpetrator used my date of birth and forged my signature. The bank claims I owe $8,055 for charges I never made. I have filed an FTC identity theft report.","A fraudulent credit card was issued in my name. The perpetrator used my date of birth and forged my signature. The bank claims I owe $8,055 for charges I never made. I have filed an FTC identity theft report.",identity_theft_impersonation,Identity Theft Impersonation
cfpb_100486,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $1,308 from my savings.","A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $1,308 from my savings.",phishing_social_engineering,Phishing Social Engineering
cfpb_100487,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"My online banking portal at PayPal was breached. The hacker changed my registered phone number and email address via a SIM swap attack, preventing me from receiving security alerts.","My online banking portal at PayPal was breached. The hacker changed my registered phone number and email address via a SIM swap attack, preventing me from receiving security alerts.",unauthorized_access_hacking,Unauthorized Access Hacking
cfpb_100488,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,Someone created a duplicate account with my personal information and redirected my tax refund. I am a victim of identity theft and received no notification from Bank of America before this happened.,Someone created a duplicate account with my personal information and redirected my tax refund. I am a victim of identity theft and received no notification from Bank of America before this happened.,identity_theft_impersonation,Identity Theft Impersonation
cfpb_100489,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"A fraudulent credit card was issued in my name. The perpetrator used my date of birth and forged my signature. The bank claims I owe $4,066 for charges I never made. I have filed an FTC identity theft report.","A fraudulent credit card was issued in my name. The perpetrator used my date of birth and forged my signature. The bank claims I owe $4,066 for charges I never made. I have filed an FTC identity theft report.",identity_theft_impersonation,Identity Theft Impersonation
cfpb_100490,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"An unauthorized wire transfer of $3,803 was initiated from my checking account at Capital One. The funds were transferred overseas via an online crypto broker. The bank refused to reimburse me, claiming my credentials were used.","An unauthorized wire transfer of $3,803 was initiated from my checking account at Capital One. The funds were transferred overseas via an online crypto broker. The bank refused to reimburse me, claiming my credentials were used.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100491,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,Someone created a duplicate account with my personal information and redirected my tax refund. I am a victim of identity theft and received no notification from Capital One before this happened.,Someone created a duplicate account with my personal information and redirected my tax refund. I am a victim of identity theft and received no notification from Capital One before this happened.,identity_theft_impersonation,Identity Theft Impersonation
cfpb_100492,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I noticed several unauthorized electronic debit transactions totaling $6,804 from an online merchant I have never heard of. I immediately froze my debit card and notified fraud prevention.","I noticed several unauthorized electronic debit transactions totaling $6,804 from an online merchant I have never heard of. I immediately froze my debit card and notified fraud prevention.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100493,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"An unauthorized wire transfer of $2,407 was initiated from my checking account at JPMorgan Chase. The funds were transferred overseas via an online crypto broker. The bank refused to reimburse me, claiming my credentials were used.","An unauthorized wire transfer of $2,407 was initiated from my checking account at JPMorgan Chase. The funds were transferred overseas via an online crypto broker. The bank refused to reimburse me, claiming my credentials were used.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100494,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"A fraudulent credit card was issued in my name. The perpetrator used my date of birth and forged my signature. The bank claims I owe $2,869 for charges I never made. I have filed an FTC identity theft report.","A fraudulent credit card was issued in my name. The perpetrator used my date of birth and forged my signature. The bank claims I owe $2,869 for charges I never made. I have filed an FTC identity theft report.",identity_theft_impersonation,Identity Theft Impersonation
cfpb_100495,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"My login credentials were compromised following a third-party data leak. Hackers accessed my online profile, changed my password, and locked me out while attempting multiple wire transfers.","My login credentials were compromised following a third-party data leak. Hackers accessed my online profile, changed my password, and locked me out while attempting multiple wire transfers.",unauthorized_access_hacking,Unauthorized Access Hacking
cfpb_100496,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I found an unauthorized account opened under my name at Bank of America without my consent. My SSN was compromised in a data breach, and someone applied for an online line of credit in the amount of $12,334. I contacted the bureau to place a fraud alert.","I found an unauthorized account opened under my name at Bank of America without my consent. My SSN was compromised in a data breach, and someone applied for an online line of credit in the amount of $12,334. I contacted the bureau to place a fraud alert.",identity_theft_impersonation,Identity Theft Impersonation
cfpb_100497,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"My online banking portal at Citibank was breached. The hacker changed my registered phone number and email address via a SIM swap attack, preventing me from receiving security alerts.","My online banking portal at Citibank was breached. The hacker changed my registered phone number and email address via a SIM swap attack, preventing me from receiving security alerts.",unauthorized_access_hacking,Unauthorized Access Hacking
