complaint_id,source,date_received,product,raw_text,cleaned_text,primary_category,original_issue
eurepoc_200303,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Attackers distributed phishing lures disguised as urgent software patch advisories to personnel at a municipal water authority, leading to payload execution and credential compromise.","Attackers distributed phishing lures disguised as urgent software patch advisories to personnel at a municipal water authority, leading to payload execution and credential compromise.",phishing_social_engineering,Phishing Social Engineering
eurepoc_200304,eurepoc,2024-04-10,Technical Cyber Threat Incident,"An unauthenticated cloud storage bucket maintained by a municipal water authority was compromised by unauthorized third parties. Attackers accessed 287,000 confidential records and backend system credentials.","An unauthenticated cloud storage bucket maintained by a municipal water authority was compromised by unauthorized third parties. Attackers accessed 287,000 confidential records and backend system credentials.",unauthorized_access_hacking,Unauthorized Access Hacking
eurepoc_200305,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A critical ransomware outbreak hit a aerospace defense contractor. Operators weaponized vulnerability CVE-2023-2868 in perimeter firewalls to establish persistent C2 access. File systems were encrypted and volume shadow copies destroyed. The extortion group demanded $4,933K for decryption tools.","A critical ransomware outbreak hit a aerospace defense contractor. Operators weaponized vulnerability CVE-2023-2868 in perimeter firewalls to establish persistent C2 access. File systems were encrypted and volume shadow copies destroyed. The extortion group demanded $4,933K for decryption tools.",ransomware_extortion,Ransomware Extortion
eurepoc_200306,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Employees at a municipal water authority received spoofed Microsoft 365 login requests. The Adversary-in-the-Middle (AiTM) proxy captured session cookies and bypassed MFA, facilitating unauthorized email forwarding rules.","Employees at a municipal water authority received spoofed Microsoft 365 login requests. The Adversary-in-the-Middle (AiTM) proxy captured session cookies and bypassed MFA, facilitating unauthorized email forwarding rules.",phishing_social_engineering,Phishing Social Engineering
eurepoc_200307,eurepoc,2024-04-10,Technical Cyber Threat Incident,"State-aligned threat group Sandworm breached a national railway operator using stolen session tokens. Lateral movement was detected across multiple subnets, resulting in unauthorized exfiltration of sensitive telemetry.","State-aligned threat group Sandworm breached a national railway operator using stolen session tokens. Lateral movement was detected across multiple subnets, resulting in unauthorized exfiltration of sensitive telemetry.",unauthorized_access_hacking,Unauthorized Access Hacking
eurepoc_200308,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Adversaries gained unauthorized system access to a public port logistics hub by exploiting CVE-2024-1709. The intrusion compromised 521,000 user credentials, establishing persistent reverse shells across the internal DMZ.","Adversaries gained unauthorized system access to a public port logistics hub by exploiting CVE-2024-1709. The intrusion compromised 521,000 user credentials, establishing persistent reverse shells across the internal DMZ.",unauthorized_access_hacking,Unauthorized Access Hacking
eurepoc_200309,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Adversaries gained unauthorized system access to a commercial banking network by exploiting CVE-2023-4966. The intrusion compromised 159,000 user credentials, establishing persistent reverse shells across the internal DMZ.","Adversaries gained unauthorized system access to a commercial banking network by exploiting CVE-2023-4966. The intrusion compromised 159,000 user credentials, establishing persistent reverse shells across the internal DMZ.",unauthorized_access_hacking,Unauthorized Access Hacking
eurepoc_200310,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A sophisticated double-extortion ransomware campaign orchestrated by Sandworm compromised the internal network of a municipal water authority via compromised credentials. The actors exfiltrated 618GB of proprietary databases before deploying ransomware binaries. A ransom demand of $4,276K in Bitcoin was posted, threatening public leak on darknet forums.","A sophisticated double-extortion ransomware campaign orchestrated by Sandworm compromised the internal network of a municipal water authority via compromised credentials. The actors exfiltrated 618GB of proprietary databases before deploying ransomware binaries. A ransom demand of $4,276K in Bitcoin was posted, threatening public leak on darknet forums.",ransomware_extortion,Ransomware Extortion
eurepoc_200311,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A critical ransomware outbreak hit a municipal water authority. Operators weaponized vulnerability CVE-2023-4966 in perimeter firewalls to establish persistent C2 access. File systems were encrypted and volume shadow copies destroyed. The extortion group demanded $8,119K for decryption tools.","A critical ransomware outbreak hit a municipal water authority. Operators weaponized vulnerability CVE-2023-4966 in perimeter firewalls to establish persistent C2 access. File systems were encrypted and volume shadow copies destroyed. The extortion group demanded $8,119K for decryption tools.",ransomware_extortion,Ransomware Extortion
eurepoc_200312,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A critical ransomware outbreak hit a aerospace defense contractor. Operators weaponized vulnerability CVE-2023-4966 in perimeter firewalls to establish persistent C2 access. File systems were encrypted and volume shadow copies destroyed. The extortion group demanded $1,660K for decryption tools.","A critical ransomware outbreak hit a aerospace defense contractor. Operators weaponized vulnerability CVE-2023-4966 in perimeter firewalls to establish persistent C2 access. File systems were encrypted and volume shadow copies destroyed. The extortion group demanded $1,660K for decryption tools.",ransomware_extortion,Ransomware Extortion
eurepoc_200313,eurepoc,2024-04-10,Technical Cyber Threat Incident,A spear-phishing campaign attributed to Lazarus Group targeted executives at a national railway operator. Weaponized PDF documents referencing fake regulatory audits delivered an infostealer payload harvesting domain credentials.,A spear-phishing campaign attributed to Lazarus Group targeted executives at a national railway operator. Weaponized PDF documents referencing fake regulatory audits delivered an infostealer payload harvesting domain credentials.,phishing_social_engineering,Phishing Social Engineering
eurepoc_200314,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Adversaries conducted destructive wiper malware and multi-vector Layer 7 DDoS attacks against a pharmaceutical research lab. Web applications crashed under 34 million requests per second, knocking public services offline.","Adversaries conducted destructive wiper malware and multi-vector Layer 7 DDoS attacks against a pharmaceutical research lab. Web applications crashed under 34 million requests per second, knocking public services offline.",denial_of_service_disruption,Denial Of Service Disruption
eurepoc_200315,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A persistent flood of HTTP/2 Rapid Reset requests disrupted the border gateway and online authentication servers of a telecommunications provider, causing complete denial of service for 39 hours.","A persistent flood of HTTP/2 Rapid Reset requests disrupted the border gateway and online authentication servers of a telecommunications provider, causing complete denial of service for 39 hours.",denial_of_service_disruption,Denial Of Service Disruption
eurepoc_200316,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Threat group Sandworm launched an extortion attack against a national railway operator. All virtual hypervisors and backup domains were encrypted. Negotiations demanded $1,102K within 48 hours to halt the auction of exfiltrated administrative files.","Threat group Sandworm launched an extortion attack against a national railway operator. All virtual hypervisors and backup domains were encrypted. Negotiations demanded $1,102K within 48 hours to halt the auction of exfiltrated administrative files.",ransomware_extortion,Ransomware Extortion
eurepoc_200317,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Employees at a government tax agency received spoofed Microsoft 365 login requests. The Adversary-in-the-Middle (AiTM) proxy captured session cookies and bypassed MFA, facilitating unauthorized email forwarding rules.","Employees at a government tax agency received spoofed Microsoft 365 login requests. The Adversary-in-the-Middle (AiTM) proxy captured session cookies and bypassed MFA, facilitating unauthorized email forwarding rules.",phishing_social_engineering,Phishing Social Engineering
eurepoc_200318,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Employees at a pharmaceutical research lab received spoofed Microsoft 365 login requests. The Adversary-in-the-Middle (AiTM) proxy captured session cookies and bypassed MFA, facilitating unauthorized email forwarding rules.","Employees at a pharmaceutical research lab received spoofed Microsoft 365 login requests. The Adversary-in-the-Middle (AiTM) proxy captured session cookies and bypassed MFA, facilitating unauthorized email forwarding rules.",phishing_social_engineering,Phishing Social Engineering
eurepoc_200319,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Attackers distributed phishing lures disguised as urgent software patch advisories to personnel at a commercial banking network, leading to payload execution and credential compromise.","Attackers distributed phishing lures disguised as urgent software patch advisories to personnel at a commercial banking network, leading to payload execution and credential compromise.",phishing_social_engineering,Phishing Social Engineering
eurepoc_200320,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Attackers distributed phishing lures disguised as urgent software patch advisories to personnel at a pharmaceutical research lab, leading to payload execution and credential compromise.","Attackers distributed phishing lures disguised as urgent software patch advisories to personnel at a pharmaceutical research lab, leading to payload execution and credential compromise.",phishing_social_engineering,Phishing Social Engineering
eurepoc_200321,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Threat group Sandworm launched an extortion attack against a telecommunications provider. All virtual hypervisors and backup domains were encrypted. Negotiations demanded $7,039K within 48 hours to halt the auction of exfiltrated administrative files.","Threat group Sandworm launched an extortion attack against a telecommunications provider. All virtual hypervisors and backup domains were encrypted. Negotiations demanded $7,039K within 48 hours to halt the auction of exfiltrated administrative files.",ransomware_extortion,Ransomware Extortion
eurepoc_200322,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Adversaries gained unauthorized system access to a telecommunications provider by exploiting CVE-2024-1709. The intrusion compromised 95,000 user credentials, establishing persistent reverse shells across the internal DMZ.","Adversaries gained unauthorized system access to a telecommunications provider by exploiting CVE-2024-1709. The intrusion compromised 95,000 user credentials, establishing persistent reverse shells across the internal DMZ.",unauthorized_access_hacking,Unauthorized Access Hacking
eurepoc_200323,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Employees at a telecommunications provider received spoofed Microsoft 365 login requests. The Adversary-in-the-Middle (AiTM) proxy captured session cookies and bypassed MFA, facilitating unauthorized email forwarding rules.","Employees at a telecommunications provider received spoofed Microsoft 365 login requests. The Adversary-in-the-Middle (AiTM) proxy captured session cookies and bypassed MFA, facilitating unauthorized email forwarding rules.",phishing_social_engineering,Phishing Social Engineering
eurepoc_200324,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Attackers distributed phishing lures disguised as urgent software patch advisories to personnel at a power grid distributor, leading to payload execution and credential compromise.","Attackers distributed phishing lures disguised as urgent software patch advisories to personnel at a power grid distributor, leading to payload execution and credential compromise.",phishing_social_engineering,Phishing Social Engineering
eurepoc_200325,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Adversaries gained unauthorized system access to a aerospace defense contractor by exploiting CVE-2023-34362. The intrusion compromised 409,000 user credentials, establishing persistent reverse shells across the internal DMZ.","Adversaries gained unauthorized system access to a aerospace defense contractor by exploiting CVE-2023-34362. The intrusion compromised 409,000 user credentials, establishing persistent reverse shells across the internal DMZ.",unauthorized_access_hacking,Unauthorized Access Hacking
eurepoc_200326,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Threat group LockBit 3.0 launched an extortion attack against a pharmaceutical research lab. All virtual hypervisors and backup domains were encrypted. Negotiations demanded $6,370K within 48 hours to halt the auction of exfiltrated administrative files.","Threat group LockBit 3.0 launched an extortion attack against a pharmaceutical research lab. All virtual hypervisors and backup domains were encrypted. Negotiations demanded $6,370K within 48 hours to halt the auction of exfiltrated administrative files.",ransomware_extortion,Ransomware Extortion
eurepoc_200327,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Adversaries conducted destructive wiper malware and multi-vector Layer 7 DDoS attacks against a municipal water authority. Web applications crashed under 62 million requests per second, knocking public services offline.","Adversaries conducted destructive wiper malware and multi-vector Layer 7 DDoS attacks against a municipal water authority. Web applications crashed under 62 million requests per second, knocking public services offline.",denial_of_service_disruption,Denial Of Service Disruption
eurepoc_200328,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A sophisticated double-extortion ransomware campaign orchestrated by Volt Typhoon compromised the internal network of a telecommunications provider via compromised credentials. The actors exfiltrated 773GB of proprietary databases before deploying ransomware binaries. A ransom demand of $1,777K in Bitcoin was posted, threatening public leak on darknet forums.","A sophisticated double-extortion ransomware campaign orchestrated by Volt Typhoon compromised the internal network of a telecommunications provider via compromised credentials. The actors exfiltrated 773GB of proprietary databases before deploying ransomware binaries. A ransom demand of $1,777K in Bitcoin was posted, threatening public leak on darknet forums.",ransomware_extortion,Ransomware Extortion
eurepoc_200329,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A persistent flood of HTTP/2 Rapid Reset requests disrupted the border gateway and online authentication servers of a public port logistics hub, causing complete denial of service for 56 hours.","A persistent flood of HTTP/2 Rapid Reset requests disrupted the border gateway and online authentication servers of a public port logistics hub, causing complete denial of service for 56 hours.",denial_of_service_disruption,Denial Of Service Disruption
eurepoc_200330,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A persistent flood of HTTP/2 Rapid Reset requests disrupted the border gateway and online authentication servers of a regional healthcare facility, causing complete denial of service for 58 hours.","A persistent flood of HTTP/2 Rapid Reset requests disrupted the border gateway and online authentication servers of a regional healthcare facility, causing complete denial of service for 58 hours.",denial_of_service_disruption,Denial Of Service Disruption
eurepoc_200331,eurepoc,2024-04-10,Technical Cyber Threat Incident,A spear-phishing campaign attributed to Akira targeted executives at a aerospace defense contractor. Weaponized PDF documents referencing fake regulatory audits delivered an infostealer payload harvesting domain credentials.,A spear-phishing campaign attributed to Akira targeted executives at a aerospace defense contractor. Weaponized PDF documents referencing fake regulatory audits delivered an infostealer payload harvesting domain credentials.,phishing_social_engineering,Phishing Social Engineering
eurepoc_200332,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Employees at a municipal water authority received spoofed Microsoft 365 login requests. The Adversary-in-the-Middle (AiTM) proxy captured session cookies and bypassed MFA, facilitating unauthorized email forwarding rules.","Employees at a municipal water authority received spoofed Microsoft 365 login requests. The Adversary-in-the-Middle (AiTM) proxy captured session cookies and bypassed MFA, facilitating unauthorized email forwarding rules.",phishing_social_engineering,Phishing Social Engineering
eurepoc_200333,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Threat group LockBit 3.0 launched an extortion attack against a regional healthcare facility. All virtual hypervisors and backup domains were encrypted. Negotiations demanded $2,787K within 48 hours to halt the auction of exfiltrated administrative files.","Threat group LockBit 3.0 launched an extortion attack against a regional healthcare facility. All virtual hypervisors and backup domains were encrypted. Negotiations demanded $2,787K within 48 hours to halt the auction of exfiltrated administrative files.",ransomware_extortion,Ransomware Extortion
eurepoc_200334,eurepoc,2024-04-10,Technical Cyber Threat Incident,"An unauthenticated cloud storage bucket maintained by a commercial banking network was compromised by unauthorized third parties. Attackers accessed 626,000 confidential records and backend system credentials.","An unauthenticated cloud storage bucket maintained by a commercial banking network was compromised by unauthorized third parties. Attackers accessed 626,000 confidential records and backend system credentials.",unauthorized_access_hacking,Unauthorized Access Hacking
eurepoc_200335,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A persistent flood of HTTP/2 Rapid Reset requests disrupted the border gateway and online authentication servers of a national railway operator, causing complete denial of service for 35 hours.","A persistent flood of HTTP/2 Rapid Reset requests disrupted the border gateway and online authentication servers of a national railway operator, causing complete denial of service for 35 hours.",denial_of_service_disruption,Denial Of Service Disruption
eurepoc_200336,eurepoc,2024-04-10,Technical Cyber Threat Incident,"An unauthenticated cloud storage bucket maintained by a telecommunications provider was compromised by unauthorized third parties. Attackers accessed 746,000 confidential records and backend system credentials.","An unauthenticated cloud storage bucket maintained by a telecommunications provider was compromised by unauthorized third parties. Attackers accessed 746,000 confidential records and backend system credentials.",unauthorized_access_hacking,Unauthorized Access Hacking
eurepoc_200337,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Adversaries conducted destructive wiper malware and multi-vector Layer 7 DDoS attacks against a national railway operator. Web applications crashed under 29 million requests per second, knocking public services offline.","Adversaries conducted destructive wiper malware and multi-vector Layer 7 DDoS attacks against a national railway operator. Web applications crashed under 29 million requests per second, knocking public services offline.",denial_of_service_disruption,Denial Of Service Disruption
eurepoc_200338,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Threat group Cl0p launched an extortion attack against a telecommunications provider. All virtual hypervisors and backup domains were encrypted. Negotiations demanded $6,100K within 48 hours to halt the auction of exfiltrated administrative files.","Threat group Cl0p launched an extortion attack against a telecommunications provider. All virtual hypervisors and backup domains were encrypted. Negotiations demanded $6,100K within 48 hours to halt the auction of exfiltrated administrative files.",ransomware_extortion,Ransomware Extortion
eurepoc_200339,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Adversaries gained unauthorized system access to a telecommunications provider by exploiting CVE-2024-1709. The intrusion compromised 524,000 user credentials, establishing persistent reverse shells across the internal DMZ.","Adversaries gained unauthorized system access to a telecommunications provider by exploiting CVE-2024-1709. The intrusion compromised 524,000 user credentials, establishing persistent reverse shells across the internal DMZ.",unauthorized_access_hacking,Unauthorized Access Hacking
eurepoc_200340,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Attackers distributed phishing lures disguised as urgent software patch advisories to personnel at a public port logistics hub, leading to payload execution and credential compromise.","Attackers distributed phishing lures disguised as urgent software patch advisories to personnel at a public port logistics hub, leading to payload execution and credential compromise.",phishing_social_engineering,Phishing Social Engineering
eurepoc_200341,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A critical ransomware outbreak hit a government tax agency. Operators weaponized vulnerability CVE-2023-4966 in perimeter firewalls to establish persistent C2 access. File systems were encrypted and volume shadow copies destroyed. The extortion group demanded $7,940K for decryption tools.","A critical ransomware outbreak hit a government tax agency. Operators weaponized vulnerability CVE-2023-4966 in perimeter firewalls to establish persistent C2 access. File systems were encrypted and volume shadow copies destroyed. The extortion group demanded $7,940K for decryption tools.",ransomware_extortion,Ransomware Extortion
eurepoc_200342,eurepoc,2024-04-10,Technical Cyber Threat Incident,"An unauthenticated cloud storage bucket maintained by a commercial banking network was compromised by unauthorized third parties. Attackers accessed 383,000 confidential records and backend system credentials.","An unauthenticated cloud storage bucket maintained by a commercial banking network was compromised by unauthorized third parties. Attackers accessed 383,000 confidential records and backend system credentials.",unauthorized_access_hacking,Unauthorized Access Hacking
eurepoc_200343,eurepoc,2024-04-10,Technical Cyber Threat Incident,"An unauthenticated cloud storage bucket maintained by a public port logistics hub was compromised by unauthorized third parties. Attackers accessed 485,000 confidential records and backend system credentials.","An unauthenticated cloud storage bucket maintained by a public port logistics hub was compromised by unauthorized third parties. Attackers accessed 485,000 confidential records and backend system credentials.",unauthorized_access_hacking,Unauthorized Access Hacking
eurepoc_200344,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Threat group Volt Typhoon launched an extortion attack against a power grid distributor. All virtual hypervisors and backup domains were encrypted. Negotiations demanded $1,405K within 48 hours to halt the auction of exfiltrated administrative files.","Threat group Volt Typhoon launched an extortion attack against a power grid distributor. All virtual hypervisors and backup domains were encrypted. Negotiations demanded $1,405K within 48 hours to halt the auction of exfiltrated administrative files.",ransomware_extortion,Ransomware Extortion
eurepoc_200345,eurepoc,2024-04-10,Technical Cyber Threat Incident,A spear-phishing campaign attributed to Sandworm targeted executives at a pharmaceutical research lab. Weaponized PDF documents referencing fake regulatory audits delivered an infostealer payload harvesting domain credentials.,A spear-phishing campaign attributed to Sandworm targeted executives at a pharmaceutical research lab. Weaponized PDF documents referencing fake regulatory audits delivered an infostealer payload harvesting domain credentials.,phishing_social_engineering,Phishing Social Engineering
eurepoc_200346,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Attackers distributed phishing lures disguised as urgent software patch advisories to personnel at a telecommunications provider, leading to payload execution and credential compromise.","Attackers distributed phishing lures disguised as urgent software patch advisories to personnel at a telecommunications provider, leading to payload execution and credential compromise.",phishing_social_engineering,Phishing Social Engineering
eurepoc_200347,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Threat group Akira launched an extortion attack against a national railway operator. All virtual hypervisors and backup domains were encrypted. Negotiations demanded $3,843K within 48 hours to halt the auction of exfiltrated administrative files.","Threat group Akira launched an extortion attack against a national railway operator. All virtual hypervisors and backup domains were encrypted. Negotiations demanded $3,843K within 48 hours to halt the auction of exfiltrated administrative files.",ransomware_extortion,Ransomware Extortion
eurepoc_200348,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A sophisticated double-extortion ransomware campaign orchestrated by APT28 (Fancy Bear) compromised the internal network of a municipal water authority via compromised credentials. The actors exfiltrated 435GB of proprietary databases before deploying ransomware binaries. A ransom demand of $5,163K in Bitcoin was posted, threatening public leak on darknet forums.","A sophisticated double-extortion ransomware campaign orchestrated by APT28 (Fancy Bear) compromised the internal network of a municipal water authority via compromised credentials. The actors exfiltrated 435GB of proprietary databases before deploying ransomware binaries. A ransom demand of $5,163K in Bitcoin was posted, threatening public leak on darknet forums.",ransomware_extortion,Ransomware Extortion
eurepoc_200349,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Attackers distributed phishing lures disguised as urgent software patch advisories to personnel at a pharmaceutical research lab, leading to payload execution and credential compromise.","Attackers distributed phishing lures disguised as urgent software patch advisories to personnel at a pharmaceutical research lab, leading to payload execution and credential compromise.",phishing_social_engineering,Phishing Social Engineering
eurepoc_200350,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A persistent flood of HTTP/2 Rapid Reset requests disrupted the border gateway and online authentication servers of a municipal water authority, causing complete denial of service for 59 hours.","A persistent flood of HTTP/2 Rapid Reset requests disrupted the border gateway and online authentication servers of a municipal water authority, causing complete denial of service for 59 hours.",denial_of_service_disruption,Denial Of Service Disruption
eurepoc_200351,eurepoc,2024-04-10,Technical Cyber Threat Incident,"An unauthenticated cloud storage bucket maintained by a government tax agency was compromised by unauthorized third parties. Attackers accessed 166,000 confidential records and backend system credentials.","An unauthenticated cloud storage bucket maintained by a government tax agency was compromised by unauthorized third parties. Attackers accessed 166,000 confidential records and backend system credentials.",unauthorized_access_hacking,Unauthorized Access Hacking
eurepoc_200352,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A massive volumetric Distributed Denial of Service (DDoS) attack peaking at 2.41 Tbps targeted a regional healthcare facility. The attack exploited an amplified DNS/UDP reflection vector through a global IoT botnet, resulting in 27 hours of total service outage.","A massive volumetric Distributed Denial of Service (DDoS) attack peaking at 2.41 Tbps targeted a regional healthcare facility. The attack exploited an amplified DNS/UDP reflection vector through a global IoT botnet, resulting in 27 hours of total service outage.",denial_of_service_disruption,Denial Of Service Disruption
eurepoc_200353,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A critical ransomware outbreak hit a government tax agency. Operators weaponized vulnerability CVE-2023-4966 in perimeter firewalls to establish persistent C2 access. File systems were encrypted and volume shadow copies destroyed. The extortion group demanded $6,737K for decryption tools.","A critical ransomware outbreak hit a government tax agency. Operators weaponized vulnerability CVE-2023-4966 in perimeter firewalls to establish persistent C2 access. File systems were encrypted and volume shadow copies destroyed. The extortion group demanded $6,737K for decryption tools.",ransomware_extortion,Ransomware Extortion
eurepoc_200354,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Adversaries gained unauthorized system access to a government tax agency by exploiting CVE-2023-2868. The intrusion compromised 110,000 user credentials, establishing persistent reverse shells across the internal DMZ.","Adversaries gained unauthorized system access to a government tax agency by exploiting CVE-2023-2868. The intrusion compromised 110,000 user credentials, establishing persistent reverse shells across the internal DMZ.",unauthorized_access_hacking,Unauthorized Access Hacking
eurepoc_200355,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A massive volumetric Distributed Denial of Service (DDoS) attack peaking at 1.63 Tbps targeted a national railway operator. The attack exploited an amplified DNS/UDP reflection vector through a global IoT botnet, resulting in 55 hours of total service outage.","A massive volumetric Distributed Denial of Service (DDoS) attack peaking at 1.63 Tbps targeted a national railway operator. The attack exploited an amplified DNS/UDP reflection vector through a global IoT botnet, resulting in 55 hours of total service outage.",denial_of_service_disruption,Denial Of Service Disruption
eurepoc_200356,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Threat group Cl0p launched an extortion attack against a government tax agency. All virtual hypervisors and backup domains were encrypted. Negotiations demanded $1,581K within 48 hours to halt the auction of exfiltrated administrative files.","Threat group Cl0p launched an extortion attack against a government tax agency. All virtual hypervisors and backup domains were encrypted. Negotiations demanded $1,581K within 48 hours to halt the auction of exfiltrated administrative files.",ransomware_extortion,Ransomware Extortion
eurepoc_200357,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A massive volumetric Distributed Denial of Service (DDoS) attack peaking at 2.94 Tbps targeted a municipal water authority. The attack exploited an amplified DNS/UDP reflection vector through a global IoT botnet, resulting in 5 hours of total service outage.","A massive volumetric Distributed Denial of Service (DDoS) attack peaking at 2.94 Tbps targeted a municipal water authority. The attack exploited an amplified DNS/UDP reflection vector through a global IoT botnet, resulting in 5 hours of total service outage.",denial_of_service_disruption,Denial Of Service Disruption
eurepoc_200358,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Attackers distributed phishing lures disguised as urgent software patch advisories to personnel at a power grid distributor, leading to payload execution and credential compromise.","Attackers distributed phishing lures disguised as urgent software patch advisories to personnel at a power grid distributor, leading to payload execution and credential compromise.",phishing_social_engineering,Phishing Social Engineering
eurepoc_200359,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Employees at a public port logistics hub received spoofed Microsoft 365 login requests. The Adversary-in-the-Middle (AiTM) proxy captured session cookies and bypassed MFA, facilitating unauthorized email forwarding rules.","Employees at a public port logistics hub received spoofed Microsoft 365 login requests. The Adversary-in-the-Middle (AiTM) proxy captured session cookies and bypassed MFA, facilitating unauthorized email forwarding rules.",phishing_social_engineering,Phishing Social Engineering
eurepoc_200360,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Threat group APT28 (Fancy Bear) launched an extortion attack against a regional healthcare facility. All virtual hypervisors and backup domains were encrypted. Negotiations demanded $4,462K within 48 hours to halt the auction of exfiltrated administrative files.","Threat group APT28 (Fancy Bear) launched an extortion attack against a regional healthcare facility. All virtual hypervisors and backup domains were encrypted. Negotiations demanded $4,462K within 48 hours to halt the auction of exfiltrated administrative files.",ransomware_extortion,Ransomware Extortion
eurepoc_200361,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A persistent flood of HTTP/2 Rapid Reset requests disrupted the border gateway and online authentication servers of a telecommunications provider, causing complete denial of service for 52 hours.","A persistent flood of HTTP/2 Rapid Reset requests disrupted the border gateway and online authentication servers of a telecommunications provider, causing complete denial of service for 52 hours.",denial_of_service_disruption,Denial Of Service Disruption
eurepoc_200362,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A sophisticated double-extortion ransomware campaign orchestrated by APT28 (Fancy Bear) compromised the internal network of a telecommunications provider via compromised credentials. The actors exfiltrated 330GB of proprietary databases before deploying ransomware binaries. A ransom demand of $8,021K in Bitcoin was posted, threatening public leak on darknet forums.","A sophisticated double-extortion ransomware campaign orchestrated by APT28 (Fancy Bear) compromised the internal network of a telecommunications provider via compromised credentials. The actors exfiltrated 330GB of proprietary databases before deploying ransomware binaries. A ransom demand of $8,021K in Bitcoin was posted, threatening public leak on darknet forums.",ransomware_extortion,Ransomware Extortion
eurepoc_200363,eurepoc,2024-04-10,Technical Cyber Threat Incident,"An unauthenticated cloud storage bucket maintained by a municipal water authority was compromised by unauthorized third parties. Attackers accessed 514,000 confidential records and backend system credentials.","An unauthenticated cloud storage bucket maintained by a municipal water authority was compromised by unauthorized third parties. Attackers accessed 514,000 confidential records and backend system credentials.",unauthorized_access_hacking,Unauthorized Access Hacking
eurepoc_200364,eurepoc,2024-04-10,Technical Cyber Threat Incident,"An unauthenticated cloud storage bucket maintained by a power grid distributor was compromised by unauthorized third parties. Attackers accessed 517,000 confidential records and backend system credentials.","An unauthenticated cloud storage bucket maintained by a power grid distributor was compromised by unauthorized third parties. Attackers accessed 517,000 confidential records and backend system credentials.",unauthorized_access_hacking,Unauthorized Access Hacking
eurepoc_200365,eurepoc,2024-04-10,Technical Cyber Threat Incident,"State-aligned threat group APT28 (Fancy Bear) breached a commercial banking network using stolen session tokens. Lateral movement was detected across multiple subnets, resulting in unauthorized exfiltration of sensitive telemetry.","State-aligned threat group APT28 (Fancy Bear) breached a commercial banking network using stolen session tokens. Lateral movement was detected across multiple subnets, resulting in unauthorized exfiltration of sensitive telemetry.",unauthorized_access_hacking,Unauthorized Access Hacking
