complaint_id,source,date_received,product,raw_text,cleaned_text,primary_category,original_issue
cyberguard_300688,cyberguard,2024-05-02,Police / CERT Incident Report,"Victim experienced unauthorized card-not-present fraud where $5,673 was deducted through international online payment processors.","Victim experienced unauthorized card-not-present fraud where $5,673 was deducted through international online payment processors.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_102453,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I noticed several unauthorized electronic debit transactions totaling $9,607 from an online merchant I have never heard of. I immediately froze my debit card and notified fraud prevention.","I noticed several unauthorized electronic debit transactions totaling $9,607 from an online merchant I have never heard of. I immediately froze my debit card and notified fraud prevention.",financial_cyber_fraud,Financial Cyber Fraud
cyberguard_301161,cyberguard,2024-05-02,Police / CERT Incident Report,"Victim experienced unauthorized card-not-present fraud where $25,973 was deducted through international online payment processors.","Victim experienced unauthorized card-not-present fraud where $25,973 was deducted through international online payment processors.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_101458,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $11,242 from my savings.","A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $11,242 from my savings.",phishing_social_engineering,Phishing Social Engineering
cfpb_101373,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"An unauthorized wire transfer of $3,648 was initiated from my checking account at Capital One. The funds were transferred overseas via an online crypto broker. The bank refused to reimburse me, claiming my credentials were used.","An unauthorized wire transfer of $3,648 was initiated from my checking account at Capital One. The funds were transferred overseas via an online crypto broker. The bank refused to reimburse me, claiming my credentials were used.",financial_cyber_fraud,Financial Cyber Fraud
cyberguard_300150,cyberguard,2024-05-02,Police / CERT Incident Report,"Citizen reported an online crypto investment fraud. An unknown party contacted them via Instagram promoting a trading platform. Victim transferred $19,792 in Ethereum before being locked out.","Citizen reported an online crypto investment fraud. An unknown party contacted them via Instagram promoting a trading platform. Victim transferred $19,792 in Ethereum before being locked out.",financial_cyber_fraud,Financial Cyber Fraud
eurepoc_201459,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Threat group Lazarus Group launched an extortion attack against a regional healthcare facility. All virtual hypervisors and backup domains were encrypted. Negotiations demanded $6,601K within 48 hours to halt the auction of exfiltrated administrative files.","Threat group Lazarus Group launched an extortion attack against a regional healthcare facility. All virtual hypervisors and backup domains were encrypted. Negotiations demanded $6,601K within 48 hours to halt the auction of exfiltrated administrative files.",ransomware_extortion,Ransomware Extortion
cfpb_101841,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I received a text message purporting to be from PayPal stating my account was locked. It included a link directing me to a spoofed login page. Before I realized it was a phishing scam, they stole my two-factor authentication token and drained $3,344.","I received a text message purporting to be from PayPal stating my account was locked. It included a link directing me to a spoofed login page. Before I realized it was a phishing scam, they stole my two-factor authentication token and drained $3,344.",phishing_social_engineering,Phishing Social Engineering
cfpb_102436,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"A fraudulent credit card was issued in my name. The perpetrator used my date of birth and forged my signature. The bank claims I owe $5,327 for charges I never made. I have filed an FTC identity theft report.","A fraudulent credit card was issued in my name. The perpetrator used my date of birth and forged my signature. The bank claims I owe $5,327 for charges I never made. I have filed an FTC identity theft report.",identity_theft_impersonation,Identity Theft Impersonation
eurepoc_201160,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Threat group Cl0p launched an extortion attack against a commercial banking network. All virtual hypervisors and backup domains were encrypted. Negotiations demanded $8,601K within 48 hours to halt the auction of exfiltrated administrative files.","Threat group Cl0p launched an extortion attack against a commercial banking network. All virtual hypervisors and backup domains were encrypted. Negotiations demanded $8,601K within 48 hours to halt the auction of exfiltrated administrative files.",ransomware_extortion,Ransomware Extortion
cyberguard_300398,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant was deceived in an online transaction. They transferred $69,879 via Wells Fargo for an item listed on WhatsApp, after which the seller deleted their profile.","Complainant was deceived in an online transaction. They transferred $69,879 via Wells Fargo for an item listed on WhatsApp, after which the seller deleted their profile.",financial_cyber_fraud,Financial Cyber Fraud
eurepoc_201360,eurepoc,2024-04-10,Technical Cyber Threat Incident,"An unauthenticated cloud storage bucket maintained by a power grid distributor was compromised by unauthorized third parties. Attackers accessed 565,000 confidential records and backend system credentials.","An unauthenticated cloud storage bucket maintained by a power grid distributor was compromised by unauthorized third parties. Attackers accessed 565,000 confidential records and backend system credentials.",unauthorized_access_hacking,Unauthorized Access Hacking
cfpb_100345,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I received a text message purporting to be from JPMorgan Chase stating my account was locked. It included a link directing me to a spoofed login page. Before I realized it was a phishing scam, they stole my two-factor authentication token and drained $1,303.","I received a text message purporting to be from JPMorgan Chase stating my account was locked. It included a link directing me to a spoofed login page. Before I realized it was a phishing scam, they stole my two-factor authentication token and drained $1,303.",phishing_social_engineering,Phishing Social Engineering
cyberguard_300156,cyberguard,2024-05-02,Police / CERT Incident Report,"A commercial logistics agency reported a malware attack that locked critical shipment dispatch schedules, leaving a ransom note demanding Bitcoin.","A commercial logistics agency reported a malware attack that locked critical shipment dispatch schedules, leaving a ransom note demanding Bitcoin.",ransomware_extortion,Ransomware Extortion
cfpb_100452,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"Unauthorized access occurred on my account. The intruder bypassed multi-factor authentication and added an external beneficiary without my authorization, transferring $2,829.","Unauthorized access occurred on my account. The intruder bypassed multi-factor authentication and added an external beneficiary without my authorization, transferring $2,829.",unauthorized_access_hacking,Unauthorized Access Hacking
cfpb_100917,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I found an unauthorized account opened under my name at PayPal without my consent. My SSN was compromised in a data breach, and someone applied for an online line of credit in the amount of $11,225. I contacted the bureau to place a fraud alert.","I found an unauthorized account opened under my name at PayPal without my consent. My SSN was compromised in a data breach, and someone applied for an online line of credit in the amount of $11,225. I contacted the bureau to place a fraud alert.",identity_theft_impersonation,Identity Theft Impersonation
cyberguard_301401,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant was deceived in an online transaction. They transferred $45,129 via Revolut for an item listed on Instagram, after which the seller deleted their profile.","Complainant was deceived in an online transaction. They transferred $45,129 via Revolut for an item listed on Instagram, after which the seller deleted their profile.",financial_cyber_fraud,Financial Cyber Fraud
eurepoc_200065,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Adversaries gained unauthorized system access to a commercial banking network by exploiting CVE-2024-1709. The intrusion compromised 385,000 user credentials, establishing persistent reverse shells across the internal DMZ.","Adversaries gained unauthorized system access to a commercial banking network by exploiting CVE-2024-1709. The intrusion compromised 385,000 user credentials, establishing persistent reverse shells across the internal DMZ.",unauthorized_access_hacking,Unauthorized Access Hacking
cfpb_101940,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I found an unauthorized account opened under my name at Wells Fargo without my consent. My SSN was compromised in a data breach, and someone applied for an online line of credit in the amount of $9,205. I contacted the bureau to place a fraud alert.","I found an unauthorized account opened under my name at Wells Fargo without my consent. My SSN was compromised in a data breach, and someone applied for an online line of credit in the amount of $9,205. I contacted the bureau to place a fraud alert.",identity_theft_impersonation,Identity Theft Impersonation
eurepoc_201235,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A persistent flood of HTTP/2 Rapid Reset requests disrupted the border gateway and online authentication servers of a commercial banking network, causing complete denial of service for 39 hours.","A persistent flood of HTTP/2 Rapid Reset requests disrupted the border gateway and online authentication servers of a commercial banking network, causing complete denial of service for 39 hours.",denial_of_service_disruption,Denial Of Service Disruption
cfpb_102689,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $9,720 from my savings.","A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $9,720 from my savings.",phishing_social_engineering,Phishing Social Engineering
cfpb_102852,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"Unauthorized access occurred on my account. The intruder bypassed multi-factor authentication and added an external beneficiary without my authorization, transferring $6,929.","Unauthorized access occurred on my account. The intruder bypassed multi-factor authentication and added an external beneficiary without my authorization, transferring $6,929.",unauthorized_access_hacking,Unauthorized Access Hacking
cfpb_101361,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I received a text message purporting to be from JPMorgan Chase stating my account was locked. It included a link directing me to a spoofed login page. Before I realized it was a phishing scam, they stole my two-factor authentication token and drained $11,552.","I received a text message purporting to be from JPMorgan Chase stating my account was locked. It included a link directing me to a spoofed login page. Before I realized it was a phishing scam, they stole my two-factor authentication token and drained $11,552.",phishing_social_engineering,Phishing Social Engineering
eurepoc_201246,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A sophisticated double-extortion ransomware campaign orchestrated by LockBit 3.0 compromised the internal network of a public port logistics hub via compromised credentials. The actors exfiltrated 763GB of proprietary databases before deploying ransomware binaries. A ransom demand of $5,880K in Bitcoin was posted, threatening public leak on darknet forums.","A sophisticated double-extortion ransomware campaign orchestrated by LockBit 3.0 compromised the internal network of a public port logistics hub via compromised credentials. The actors exfiltrated 763GB of proprietary databases before deploying ransomware binaries. A ransom demand of $5,880K in Bitcoin was posted, threatening public leak on darknet forums.",ransomware_extortion,Ransomware Extortion
eurepoc_201045,eurepoc,2024-04-10,Technical Cyber Threat Incident,A spear-phishing campaign attributed to Lazarus Group targeted executives at a pharmaceutical research lab. Weaponized PDF documents referencing fake regulatory audits delivered an infostealer payload harvesting domain credentials.,A spear-phishing campaign attributed to Lazarus Group targeted executives at a pharmaceutical research lab. Weaponized PDF documents referencing fake regulatory audits delivered an infostealer payload harvesting domain credentials.,phishing_social_engineering,Phishing Social Engineering
eurepoc_201103,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A massive volumetric Distributed Denial of Service (DDoS) attack peaking at 2.01 Tbps targeted a pharmaceutical research lab. The attack exploited an amplified DNS/UDP reflection vector through a global IoT botnet, resulting in 31 hours of total service outage.","A massive volumetric Distributed Denial of Service (DDoS) attack peaking at 2.01 Tbps targeted a pharmaceutical research lab. The attack exploited an amplified DNS/UDP reflection vector through a global IoT botnet, resulting in 31 hours of total service outage.",denial_of_service_disruption,Denial Of Service Disruption
cyberguard_300181,cyberguard,2024-05-02,Police / CERT Incident Report,"A business owner filed a report stating that an extortion group encrypted their client database, demanding $73,904 in Bitcoin to restore access.","A business owner filed a report stating that an extortion group encrypted their client database, demanding $73,904 in Bitcoin to restore access.",ransomware_extortion,Ransomware Extortion
cfpb_100359,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I found an unauthorized account opened under my name at PayPal without my consent. My SSN was compromised in a data breach, and someone applied for an online line of credit in the amount of $10,201. I contacted the bureau to place a fraud alert.","I found an unauthorized account opened under my name at PayPal without my consent. My SSN was compromised in a data breach, and someone applied for an online line of credit in the amount of $10,201. I contacted the bureau to place a fraud alert.",identity_theft_impersonation,Identity Theft Impersonation
cfpb_100535,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"Unauthorized access occurred on my account. The intruder bypassed multi-factor authentication and added an external beneficiary without my authorization, transferring $1,087.","Unauthorized access occurred on my account. The intruder bypassed multi-factor authentication and added an external beneficiary without my authorization, transferring $1,087.",unauthorized_access_hacking,Unauthorized Access Hacking
cyberguard_300004,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant reported digital extortion where an attacker threatened to release private personal photographs unless $9,489 in Ethereum was paid within 24 hours.","Complainant reported digital extortion where an attacker threatened to release private personal photographs unless $9,489 in Ethereum was paid within 24 hours.",ransomware_extortion,Ransomware Extortion
cfpb_102598,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $7,269 from my savings.","A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $7,269 from my savings.",phishing_social_engineering,Phishing Social Engineering
eurepoc_200066,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A persistent flood of HTTP/2 Rapid Reset requests disrupted the border gateway and online authentication servers of a telecommunications provider, causing complete denial of service for 36 hours.","A persistent flood of HTTP/2 Rapid Reset requests disrupted the border gateway and online authentication servers of a telecommunications provider, causing complete denial of service for 36 hours.",denial_of_service_disruption,Denial Of Service Disruption
eurepoc_201271,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Adversaries gained unauthorized system access to a aerospace defense contractor by exploiting CVE-2023-34362. The intrusion compromised 255,000 user credentials, establishing persistent reverse shells across the internal DMZ.","Adversaries gained unauthorized system access to a aerospace defense contractor by exploiting CVE-2023-34362. The intrusion compromised 255,000 user credentials, establishing persistent reverse shells across the internal DMZ.",unauthorized_access_hacking,Unauthorized Access Hacking
PR-STA-2024-1009,custom_agency,2024-06-01,Institutional Complaint,"[Star City Police Bureau] Complainant discovered that their national ID was used to secure an online personal loan of $12,000 without their knowledge. Contact officer email: fraud.unit@star citypolice.gov.","[Star City Police Bureau] Complainant discovered that their national ID was used to secure an online personal loan of $12,000 without their knowledge. Contact officer email: fraud.unit@star citypolice.gov.",identity_theft_impersonation,Identity Theft / Bank Loan
cfpb_102824,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"An unauthorized wire transfer of $13,117 was initiated from my checking account at Capital One. The funds were transferred overseas via an online crypto broker. The bank refused to reimburse me, claiming my credentials were used.","An unauthorized wire transfer of $13,117 was initiated from my checking account at Capital One. The funds were transferred overseas via an online crypto broker. The bank refused to reimburse me, claiming my credentials were used.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_102280,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $6,094, my account was locked, and the customer service disappeared. This is an organized online investment fraud.","I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $6,094, my account was locked, and the customer service disappeared. This is an organized online investment fraud.",financial_cyber_fraud,Financial Cyber Fraud
eurepoc_200007,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A critical ransomware outbreak hit a government tax agency. Operators weaponized vulnerability CVE-2023-4966 in perimeter firewalls to establish persistent C2 access. File systems were encrypted and volume shadow copies destroyed. The extortion group demanded $6,551K for decryption tools.","A critical ransomware outbreak hit a government tax agency. Operators weaponized vulnerability CVE-2023-4966 in perimeter firewalls to establish persistent C2 access. File systems were encrypted and volume shadow copies destroyed. The extortion group demanded $6,551K for decryption tools.",ransomware_extortion,Ransomware Extortion
cfpb_100544,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $11,250 from my savings.","A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $11,250 from my savings.",phishing_social_engineering,Phishing Social Engineering
cfpb_100904,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $11,170, my account was locked, and the customer service disappeared. This is an organized online investment fraud.","I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $11,170, my account was locked, and the customer service disappeared. This is an organized online investment fraud.",financial_cyber_fraud,Financial Cyber Fraud
eurepoc_200483,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Adversaries conducted destructive wiper malware and multi-vector Layer 7 DDoS attacks against a public port logistics hub. Web applications crashed under 34 million requests per second, knocking public services offline.","Adversaries conducted destructive wiper malware and multi-vector Layer 7 DDoS attacks against a public port logistics hub. Web applications crashed under 34 million requests per second, knocking public services offline.",denial_of_service_disruption,Denial Of Service Disruption
cyberguard_301290,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant reported identity theft. Fraudsters acquired the victim's social security number and driver's license from an online leak and fraudulently claimed $61,897 in benefits.","Complainant reported identity theft. Fraudsters acquired the victim's social security number and driver's license from an online leak and fraudulently claimed $61,897 in benefits.",identity_theft_impersonation,Identity Theft Impersonation
cyberguard_301280,cyberguard,2024-05-02,Police / CERT Incident Report,"Victim experienced unauthorized card-not-present fraud where $18,800 was deducted through international online payment processors.","Victim experienced unauthorized card-not-present fraud where $18,800 was deducted through international online payment processors.",financial_cyber_fraud,Financial Cyber Fraud
eurepoc_200282,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Threat group Lazarus Group launched an extortion attack against a telecommunications provider. All virtual hypervisors and backup domains were encrypted. Negotiations demanded $7,184K within 48 hours to halt the auction of exfiltrated administrative files.","Threat group Lazarus Group launched an extortion attack against a telecommunications provider. All virtual hypervisors and backup domains were encrypted. Negotiations demanded $7,184K within 48 hours to halt the auction of exfiltrated administrative files.",ransomware_extortion,Ransomware Extortion
cyberguard_300737,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant reported digital extortion where an attacker threatened to release private personal photographs unless $55,434 in Monero was paid within 24 hours.","Complainant reported digital extortion where an attacker threatened to release private personal photographs unless $55,434 in Monero was paid within 24 hours.",ransomware_extortion,Ransomware Extortion
eurepoc_201286,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A sophisticated double-extortion ransomware campaign orchestrated by Sandworm compromised the internal network of a municipal water authority via compromised credentials. The actors exfiltrated 782GB of proprietary databases before deploying ransomware binaries. A ransom demand of $3,958K in Bitcoin was posted, threatening public leak on darknet forums.","A sophisticated double-extortion ransomware campaign orchestrated by Sandworm compromised the internal network of a municipal water authority via compromised credentials. The actors exfiltrated 782GB of proprietary databases before deploying ransomware binaries. A ransom demand of $3,958K in Bitcoin was posted, threatening public leak on darknet forums.",ransomware_extortion,Ransomware Extortion
cfpb_101727,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I received a text message purporting to be from Bank of America stating my account was locked. It included a link directing me to a spoofed login page. Before I realized it was a phishing scam, they stole my two-factor authentication token and drained $11,944.","I received a text message purporting to be from Bank of America stating my account was locked. It included a link directing me to a spoofed login page. Before I realized it was a phishing scam, they stole my two-factor authentication token and drained $11,944.",phishing_social_engineering,Phishing Social Engineering
cfpb_101969,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $12,948, my account was locked, and the customer service disappeared. This is an organized online investment fraud.","I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $12,948, my account was locked, and the customer service disappeared. This is an organized online investment fraud.",financial_cyber_fraud,Financial Cyber Fraud
eurepoc_201218,eurepoc,2024-04-10,Technical Cyber Threat Incident,"Adversaries gained unauthorized system access to a national railway operator by exploiting CVE-2023-34362. The intrusion compromised 372,000 user credentials, establishing persistent reverse shells across the internal DMZ.","Adversaries gained unauthorized system access to a national railway operator by exploiting CVE-2023-34362. The intrusion compromised 372,000 user credentials, establishing persistent reverse shells across the internal DMZ.",unauthorized_access_hacking,Unauthorized Access Hacking
cyberguard_300592,cyberguard,2024-05-02,Police / CERT Incident Report,"Citizen reported an online crypto investment fraud. An unknown party contacted them via Telegram promoting a trading platform. Victim transferred $35,800 in Ethereum before being locked out.","Citizen reported an online crypto investment fraud. An unknown party contacted them via Telegram promoting a trading platform. Victim transferred $35,800 in Ethereum before being locked out.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100808,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I received a text message purporting to be from PayPal stating my account was locked. It included a link directing me to a spoofed login page. Before I realized it was a phishing scam, they stole my two-factor authentication token and drained $5,308.","I received a text message purporting to be from PayPal stating my account was locked. It included a link directing me to a spoofed login page. Before I realized it was a phishing scam, they stole my two-factor authentication token and drained $5,308.",phishing_social_engineering,Phishing Social Engineering
cfpb_101429,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"Unauthorized access occurred on my account. The intruder bypassed multi-factor authentication and added an external beneficiary without my authorization, transferring $14,645.","Unauthorized access occurred on my account. The intruder bypassed multi-factor authentication and added an external beneficiary without my authorization, transferring $14,645.",unauthorized_access_hacking,Unauthorized Access Hacking
cyberguard_301153,cyberguard,2024-05-02,Police / CERT Incident Report,"An impersonation call from someone claiming to be technical support at Zelle directed the victim to install remote access tools, compromising $6,742.","An impersonation call from someone claiming to be technical support at Zelle directed the victim to install remote access tools, compromising $6,742.",phishing_social_engineering,Phishing Social Engineering
cfpb_100453,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $9,998, my account was locked, and the customer service disappeared. This is an organized online investment fraud.","I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $9,998, my account was locked, and the customer service disappeared. This is an organized online investment fraud.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100093,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $3,144 from my savings.","A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $3,144 from my savings.",phishing_social_engineering,Phishing Social Engineering
eurepoc_201370,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A critical ransomware outbreak hit a pharmaceutical research lab. Operators weaponized vulnerability CVE-2023-4966 in perimeter firewalls to establish persistent C2 access. File systems were encrypted and volume shadow copies destroyed. The extortion group demanded $4,101K for decryption tools.","A critical ransomware outbreak hit a pharmaceutical research lab. Operators weaponized vulnerability CVE-2023-4966 in perimeter firewalls to establish persistent C2 access. File systems were encrypted and volume shadow copies destroyed. The extortion group demanded $4,101K for decryption tools.",ransomware_extortion,Ransomware Extortion
eurepoc_200451,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A critical ransomware outbreak hit a commercial banking network. Operators weaponized vulnerability CVE-2023-2868 in perimeter firewalls to establish persistent C2 access. File systems were encrypted and volume shadow copies destroyed. The extortion group demanded $2,172K for decryption tools.","A critical ransomware outbreak hit a commercial banking network. Operators weaponized vulnerability CVE-2023-2868 in perimeter firewalls to establish persistent C2 access. File systems were encrypted and volume shadow copies destroyed. The extortion group demanded $2,172K for decryption tools.",ransomware_extortion,Ransomware Extortion
cfpb_101728,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"Unauthorized access occurred on my account. The intruder bypassed multi-factor authentication and added an external beneficiary without my authorization, transferring $7,376.","Unauthorized access occurred on my account. The intruder bypassed multi-factor authentication and added an external beneficiary without my authorization, transferring $7,376.",unauthorized_access_hacking,Unauthorized Access Hacking
cfpb_100007,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $4,808 from my savings.","A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $4,808 from my savings.",phishing_social_engineering,Phishing Social Engineering
cfpb_102078,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"An unauthorized wire transfer of $12,557 was initiated from my checking account at PayPal. The funds were transferred overseas via an online crypto broker. The bank refused to reimburse me, claiming my credentials were used.","An unauthorized wire transfer of $12,557 was initiated from my checking account at PayPal. The funds were transferred overseas via an online crypto broker. The bank refused to reimburse me, claiming my credentials were used.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_102111,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"An unauthorized wire transfer of $13,427 was initiated from my checking account at Capital One. The funds were transferred overseas via an online crypto broker. The bank refused to reimburse me, claiming my credentials were used.","An unauthorized wire transfer of $13,427 was initiated from my checking account at Capital One. The funds were transferred overseas via an online crypto broker. The bank refused to reimburse me, claiming my credentials were used.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100610,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"A fraudulent credit card was issued in my name. The perpetrator used my date of birth and forged my signature. The bank claims I owe $11,565 for charges I never made. I have filed an FTC identity theft report.","A fraudulent credit card was issued in my name. The perpetrator used my date of birth and forged my signature. The bank claims I owe $11,565 for charges I never made. I have filed an FTC identity theft report.",identity_theft_impersonation,Identity Theft Impersonation
cfpb_101606,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $11,167, my account was locked, and the customer service disappeared. This is an organized online investment fraud.","I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $11,167, my account was locked, and the customer service disappeared. This is an organized online investment fraud.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_100974,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $4,100, my account was locked, and the customer service disappeared. This is an organized online investment fraud.","I was targeted by an online investment portal promising guaranteed returns on Bitcoin. After depositing $4,100, my account was locked, and the customer service disappeared. This is an organized online investment fraud.",financial_cyber_fraud,Financial Cyber Fraud
cfpb_102132,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I found an unauthorized account opened under my name at PayPal without my consent. My SSN was compromised in a data breach, and someone applied for an online line of credit in the amount of $10,605. I contacted the bureau to place a fraud alert.","I found an unauthorized account opened under my name at PayPal without my consent. My SSN was compromised in a data breach, and someone applied for an online line of credit in the amount of $10,605. I contacted the bureau to place a fraud alert.",identity_theft_impersonation,Identity Theft Impersonation
cfpb_101701,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $7,752 from my savings.","A pop-up alert appeared on my computer claiming a critical security virus and instructed me to call customer support. The fake tech support agent gained remote access to my computer and transferred $7,752 from my savings.",phishing_social_engineering,Phishing Social Engineering
cfpb_101094,cfpb,2024-03-15,Credit card / Virtual Currency / Wire Transfer,"I received a text message purporting to be from Wells Fargo stating my account was locked. It included a link directing me to a spoofed login page. Before I realized it was a phishing scam, they stole my two-factor authentication token and drained $4,198.","I received a text message purporting to be from Wells Fargo stating my account was locked. It included a link directing me to a spoofed login page. Before I realized it was a phishing scam, they stole my two-factor authentication token and drained $4,198.",phishing_social_engineering,Phishing Social Engineering
eurepoc_201013,eurepoc,2024-04-10,Technical Cyber Threat Incident,"A massive volumetric Distributed Denial of Service (DDoS) attack peaking at 0.83 Tbps targeted a municipal water authority. The attack exploited an amplified DNS/UDP reflection vector through a global IoT botnet, resulting in 6 hours of total service outage.","A massive volumetric Distributed Denial of Service (DDoS) attack peaking at 0.83 Tbps targeted a municipal water authority. The attack exploited an amplified DNS/UDP reflection vector through a global IoT botnet, resulting in 6 hours of total service outage.",denial_of_service_disruption,Denial Of Service Disruption
cyberguard_301410,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant was deceived in an online transaction. They transferred $5,354 via JPMorgan Chase for an item listed on LinkedIn, after which the seller deleted their profile.","Complainant was deceived in an online transaction. They transferred $5,354 via JPMorgan Chase for an item listed on LinkedIn, after which the seller deleted their profile.",financial_cyber_fraud,Financial Cyber Fraud
